Date,Politician,Last Name,Chamber,Symbol,Name,Trans Total<sup>*</sup>,Trans,Notes
06/07/2021,Trey,Hollingsworth,US Congressman,MMP,Magellan Midst,32500,Buy,"Traded $15,001 to $50,000 ."
06/07/2021,Alan,Lowenthal,US Congressman,JNJ,Johnson & John,8000,Sell,"Traded $1,001 to $15,000 "
06/07/2021,Douglas,Lamborn,US Congressman,NTAP,Netapp Inc,97502,Sell,"By Politician Under IRA & Spouse. Traded $45,003 To $150,000 "
06/07/2021,Marie,Newman,US Congressman,TSLA,Tesla Inc,8000,Sell,"By Spouse. Traded $1,001 To $15,000. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
06/07/2021,Michael,Mccaul,US Congressman,LLY,Eli Lilly and ,450001,Sell,"By Dependent Child And Spouse. Traded $300,002 To $600,000 "
06/07/2021,Michael,Mccaul,US Congressman,SYY,Sysco Corp,107501,Sell,"By Dependent Child And Spouse. Traded $65,002 To $150,000 ."
06/07/2021,Richard,Blumenthal,US Senator,WYNN,Wynn Resorts L,32500,Sell,"By Spouse. Traded $15,001 To $50,000 "
06/07/2021,Richard,Blumenthal,US Senator,DIS,Walt Disney Co,32500,Sell,"By Spouse. Traded $15,001 To $50,000 "
06/07/2021,Sara,Jacobs,US Congressman,AAPL,Apple Inc,175000,Sell,"Traded $100,001 to $250,000 ."
07/07/2021,Alan,Lowenthal,US Congressman,UBER,Uber Technolog,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
07/07/2021,Edwin,Perlmutter,US Congressman,UAL,United Airline,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
07/07/2021,Mark,Green,US Congressman,SHLX,Shell Midstrea,175000,Buy,"Traded $100,001 to $250,000 "
07/07/2021,Mark,Green,US Congressman,NS,Nustar Energy ,175000,Buy,"Traded $100,001 to $250,000 "
07/07/2021,Mark,Green,US Congressman,ET,Energy Transfe,75000,Buy,"Traded $50,001 to $100,000 "
07/07/2021,Mark,Green,US Congressman,CAPL,Crossamerica P,175000,Buy,"Traded $100,001 to $250,000 "
07/07/2021,Michael,Mccaul,US Congressman,MLKN,Millerknoll In,40501,Buy,"By Dependent Child And Spouse. Traded $16,002 To $65,000 "
07/07/2021,Michael,Mccaul,US Congressman,OGN,Organon & Co.,107501,Buy,"By Dependent Child And Spouse. Traded $65,002 To $150,000 "
07/07/2021,Peter,Sessions,US Congressman,AGAE,Allied Gaming ,2201,Buy,By Spouse. Price Not Reported.
07/07/2021,Robert,Gibbs,US Congressman,GOLD,Barrick Gold C,8000,Buy,"Traded $1,001 to $15,000 "
07/07/2021,Susie,Lee,US Congressman,LYV,Live Nation En,8000,Buy,"Traded $1,001 to $15,000 "
07/07/2021,Susie,Lee,US Congressman,CCK,Crown Cork & S,8000,Buy,"Traded $1,001 to $15,000 "
07/07/2021,Susie,Lee,US Congressman,CHDN,Churchill Down,8000,Buy,"Traded $1,001 to $15,000 ."
07/07/2021,Susie,Lee,US Congressman,BLL,Ball Corp,8000,Buy,"Traded $1,001 to $15,000 "
07/07/2021,Trey,Hollingsworth,US Congressman,MMP,Magellan Midst,32500,Buy,"Traded $15,001 to $50,000 ."
07/07/2021,Diana,Harshbarger,US Congressman,IR,Ingersoll Rand,32002,Sell,"By Director And Spouse. Traded $4,004 To $60,000 ."
07/07/2021,Edwin,Perlmutter,US Congressman,BABAF,Alibaba Group ,8000,Sell,"As ADR/ADS but shown as Ord equivalent. By Spouse. Traded $1,001 to $15,000 ."
07/07/2021,Edwin,Perlmutter,US Congressman,GOOG,Alphabet Cl C,8000,Sell,"By Spouse.Traded $1,001 to $15,000 "
07/07/2021,Mark,Green,US Congressman,ENLC,Enlink Midstre,375000,Sell,"Traded $250,001 to $500,000 "
07/07/2021,Michael,Mccaul,US Congressman,BRX,Brixmor Proper,16001,Sell,"By Dependent Child And Spouse. Traded $2,002 To $30,000 "
07/07/2021,Rohit,Khanna,US Congressman,KMB,Kimberly-Clark,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
07/07/2021,Susie,Lee,US Congressman,STZ,Constellation ,8000,Sell,"Traded $1,001 to $15,000 ."
07/07/2021,Susie,Lee,US Congressman,KMX,Carmax Inc,8000,Sell,"Traded $1,001 to $15,000 "
08/07/2021,Austin,Scott,US Congressman,KPLT,Katapult Hldgs,8000,Buy,"Traded $1,001 to $15,000 ."
08/07/2021,Diana,Harshbarger,US Congressman,LIN,Linde Plc,24002,Buy,"By Director And Spouse. Traded $3,003 To $45,000 ."
08/07/2021,Diana,Harshbarger,US Congressman,KO,Coca-Cola Comp,32002,Buy,"By Director And Spouse. Traded $4,004 To $60,000 ."
08/07/2021,Michael,Mccaul,US Congressman,MLKN,Millerknoll In,107501,Buy,"By Dependent Child And Spouse. Traded $65,002 To $150,000 "
08/07/2021,Michael,Mccaul,US Congressman,DLTR,Dollar Tree In,450001,Buy,"By Dependent Child And Spouse. Traded $300,002 To $600,000 "
08/07/2021,Thomas,Carper,US Senator,FAST,Fastenal Compa,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
08/07/2021,Trey,Hollingsworth,US Congressman,MMP,Magellan Midst,32500,Buy,"Traded $15,001 to $50,000 ."
08/07/2021,Diana,Harshbarger,US Congressman,PG,Procter & Gamb,16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
08/07/2021,Joshua,Gottheimer,US Congressman,SNAP,Snap Inc,8000,Sell,"Traded $1,001 to $15,000 "
08/07/2021,Michael,Mccaul,US Congressman,NUE,Nucor Corp,250001,Sell,"By Dependent Child And Spouse. Traded $150,002 To $350,000 ."
08/07/2021,Roger,Marshall,US Congressman,ROKU,Roku Inc,8000,Sell,"By Dependent Child. Traded $1,001 To $15,000 "
09/07/2021,Joshua,Gottheimer,US Congressman,SIVBQ,Svb Financial ,8000,Buy,"Traded $1,001 to $15,000 ."
09/07/2021,Joshua,Gottheimer,US Congressman,LOW,Lowe's Compani,8000,Buy,"Traded $1,001 to $15,000 "
09/07/2021,Mark,Green,US Congressman,USAC,USA Compressio,175000,Buy,"Traded $100,001 to $250,000 ."
09/07/2021,Mark,Green,US Congressman,SHLX,Shell Midstrea,175000,Buy,"Traded $100,001 to $250,000 "
09/07/2021,Mark,Green,US Congressman,NS,Nustar Energy ,175000,Buy,"Traded $100,001 to $250,000 "
09/07/2021,Mark,Green,US Congressman,AM,Antero Midstre,375000,Buy,"Traded $250,001 to $500,000 "
09/07/2021,Trey,Hollingsworth,US Congressman,MMP,Magellan Midst,32500,Buy,"Traded $15,001 to $50,000 ."
09/07/2021,Virginia,Foxx,US Congressman,GLAXF,Gsk Plc,8000,Buy,"Traded $1,001 to $15,000 ."
09/07/2021,James,Langevin,US Congressman,ALXN,Alexion Pharm ,32500,Sell,"Traded $15,001 to $50,000 ."
09/07/2021,Marie,Newman,US Congressman,NKE,Nike Inc,32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
09/07/2021,Marie,Newman,US Congressman,CHWY,Chewy Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
09/07/2021,Marie,Newman,US Congressman,AAPL,Apple Inc,32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
09/07/2021,Mark,Green,US Congressman,USDP,USD Partners L,175000,Sell,"Traded $100,001 to $250,000 ."
09/07/2021,Mark,Green,US Congressman,ET,Energy Transfe,750000,Sell,"Traded $500,001 to $1,000,000 "
09/07/2021,Rohit,Khanna,US Congressman,KMB,Kimberly-Clark,16001,Sell,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
12/07/2021,Diana,Harshbarger,US Congressman,RYDBF,Royal Dutch Sh,16001,Buy,"As ADR/ADS but shown as Ord equivalent. Traded $2,002 to $30,000 ."
12/07/2021,Virginia,Foxx,US Congressman,OLP,One Liberty Pr,8000,Buy,"Traded $1,001 to $15,000 "
12/07/2021,Virginia,Foxx,US Congressman,MO,Altria Group,8000,Buy,"Traded $1,001 to $15,000 "
13/07/2021,Marie,Newman,US Congressman,COST,Costco Wholesa,32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
13/07/2021,Peter,Sessions,US Congressman,KR,Kroger Company,8000,Buy,"Traded $1,001 to $15,000 ."
13/07/2021,Susie,Lee,US Congressman,PLNT,Planet Fitness,8000,Buy,"Traded $1,001 to $15,000 "
13/07/2021,Susie,Lee,US Congressman,LYV,Live Nation En,8000,Buy,"Traded $1,001 to $15,000 "
13/07/2021,Susie,Lee,US Congressman,BBWI,Bath & Body Wo,8000,Buy,"Traded $1,001 to $15,000 ."
13/07/2021,Susie,Lee,US Congressman,CHDN,Churchill Down,8000,Buy,"Traded $1,001 to $15,000 ."
13/07/2021,Susie,Lee,US Congressman,CZR,Caesars Entert,8000,Buy,"Traded $1,001 to $15,000 "
13/07/2021,Susie,Lee,US Congressman,BLL,Ball Corp,8000,Buy,"Traded $1,001 to $15,000 "
13/07/2021,Joshua,Gottheimer,US Congressman,PINS,Pinterest Inc,8000,Sell,"Traded $1,001 to $15,000 "
13/07/2021,Susie,Lee,US Congressman,UAA,Under Armour,8000,Sell,"Traded $1,001 to $15,000 "
14/07/2021,Diana,Harshbarger,US Congressman,GEN,Gen Digital In,24002,Buy,"Traded $3,003 To $45,000 . By Director and Spouse."
14/07/2021,Diana,Harshbarger,US Congressman,GEN,Gen Digital In,24002,Buy,"Traded $3,003 To $45,000 ."
14/07/2021,Lois,Frankel,US Congressman,DD,Dupont Denemou,8000,Buy,"Traded $1,001 to $15,000 ."
14/07/2021,Michael,Mccaul,US Congressman,KBR,KBR Inc,150001,Buy,"By Dependent Child And Spouse. Traded $100,002 To $200,000 "
14/07/2021,Trey,Hollingsworth,US Congressman,MMP,Magellan Midst,175000,Buy,"Traded $100,001 to $250,000 ."
14/07/2021,Diana,Harshbarger,US Congressman,DVA,Davita Healthc,8000,Sell,"Traded $1,001 to $15,000 ."
14/07/2021,Lois,Frankel,US Congressman,FI,Fiserv Inc,8000,Sell,"Traded $1,001 to $15,000 ."
14/07/2021,Marie,Newman,US Congressman,ZM,Zoom Video Com,75000,Sell,"By Spouse. Traded $50,001 to $100,000 ."
14/07/2021,Michael,Mccaul,US Congressman,AWI,Armstrong Worl,65001,Sell,"By Dependent Child And Spouse. Traded $30,002 To $100,000 "
14/07/2021,Rohit,Khanna,US Congressman,KMB,Kimberly-Clark,16001,Sell,"By Dependent Child And Spouse. Traded $2,002 To $30,000 "
14/07/2021,Susie,Lee,US Congressman,GEN,Gen Digital In,8000,Sell,"Traded $1,001 to $15,000 ."
15/07/2021,Lois,Frankel,US Congressman,DD,Dupont Denemou,8000,Buy,"Traded $1,001 to $15,000 ."
15/07/2021,Marie,Newman,US Congressman,LMND,Lemonade Inc,32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
15/07/2021,Richard,Allen,US Congressman,PFE,Pfizer Inc,32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
15/07/2021,Richard,Allen,US Congressman,PYPL,Paypal Holding,32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
15/07/2021,Trey,Hollingsworth,US Congressman,MMP,Magellan Midst,75000,Buy,"Traded $50,001 to $100,000 ."
15/07/2021,Patrick,Fallon,US Congressman,DIS,Walt Disney Co,1,Sell,Sale Of Put Options With Strike Price $190 And Expiry 20-August-2021. Price No Reported.
15/07/2021,Patrick,Fallon,US Congressman,DIS,Walt Disney Co,8000,Sell,"Traded $1,001 to $15,000 "
16/07/2021,Austin,Scott,US Congressman,NVVE,Nuvve Hldg Cor,8000,Buy,"Traded $1,001 to $15,000 ."
16/07/2021,Austin,Scott,US Congressman,KPLT,Katapult Hldgs,8000,Buy,"Traded $1,001 to $15,000 ."
16/07/2021,Blake,Moore,US Congressman,NVDA,Nvidia Corp,8000,Buy,"Purchase Of Put Options With Strike Price $580 And Expiry 17-September-2021. Traded $1,001 To $15,000 "
16/07/2021,James,Langevin,US Congressman,NFLX,Netflix Inc,8000,Buy,"Purchase Of Call Options With Strike Price $525 And Expiry 08/20/2021. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
16/07/2021,James,Langevin,US Congressman,GNRC,Generac Holdin,8000,Buy,"Purchase Of Call Options With Strike Price $430 And Expiry 08/20/2021. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
16/07/2021,Joshua,Gottheimer,US Congressman,CTSH,Cognizant Tech,8000,Buy,"Traded $1,001 to $15,000 "
16/07/2021,Thomas,Tuberville,US Senator,MTUM,USA Momentum F,32500,Buy,"Traded $15,001 to $50,000 "
16/07/2021,Thomas,Tuberville,US Senator,XLY,S&P 500 Cons D,32500,Buy,"Traded $15,001 to $50,000 "
16/07/2021,Thomas,Tuberville,US Senator,DTD,Wisdomtree U.S,32500,Buy,"Traded $15,001 to $50,000 ."
16/07/2021,Thomas,Tuberville,US Senator,BMY,Bristol-Myers ,32500,Buy,"Traded $15,001 to $50,000 "
16/07/2021,Thomas,Tuberville,US Senator,SQ,Block Inc,32500,Buy,"Traded $15,001 to $50,000 "
16/07/2021,Thomas,Tuberville,US Senator,PEP,Pepsico Inc,32500,Buy,"Traded $15,001 to $50,000 "
16/07/2021,Thomas,Tuberville,US Senator,PEGA,Pegasystems In,32500,Buy,"Traded $15,001 to $50,000 "
16/07/2021,Thomas,Tuberville,US Senator,NWL,Newell Rubberm,32500,Buy,"Traded $15,001 to $50,000 "
16/07/2021,Thomas,Tuberville,US Senator,CRWD,Crowdstrike Ho,32500,Buy,"Traded $15,001 to $50,000 "
16/07/2021,Thomas,Tuberville,US Senator,AA,Alcoa Corp,8000,Buy,"Purchase Of Put Options With Strike Price $25 And Expiry 15-October-2021. Traded $1,001 To $15,000. "
16/07/2021,Austin,Scott,US Congressman,PLUG,Plug Power Inc,8000,Sell,"Traded $1,001 to $15,000 "
16/07/2021,Austin,Scott,US Congressman,FCEL,Fuelcell Energ,8000,Sell,"Traded $1,001 to $15,000 "
16/07/2021,Blake,Moore,US Congressman,NVDA,Nvidia Corp,8000,Sell,"Sale Of Put Options With Strike Price $585 And Expiry 17-September-2021. Traded $1,001 To $15,000 "
16/07/2021,Marie,Newman,US Congressman,TRUP,Trupanion Inc,8000,Sell,"Traded $1,001 to $15,000 "
16/07/2021,Marie,Newman,US Congressman,SBUX,Starbucks Corp,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
16/07/2021,Thomas,Tuberville,US Senator,AA,Alcoa Corp,75000,Sell,"Traded $50,001 to $100,000 "
16/07/2021,Thomas,Tuberville,US Senator,F,Ford Motor Com,32500,Sell,"Sale Of Put Options With Strike Price $15 And Expiry 18-March-2022. Traded $15,001 To $50,000. "
19/07/2021,Blake,Moore,US Congressman,DIS,Walt Disney Co,8000,Buy,"Traded $1,001 to $15,000 "
19/07/2021,Blake,Moore,US Congressman,BA,Boeing Company,8000,Buy,"Traded $1,001 to $15,000 "
19/07/2021,Blake,Moore,US Congressman,BAC,Bank of Americ,32500,Buy,"Traded $1,001 to $15,000 "
19/07/2021,Brian,Mast,US Congressman,MRK,Merck & Compan,65001,Buy,"Traded $30,002 to $100,000 ."
19/07/2021,John,Curtis,US Congressman,SBUX,Starbucks Corp,8000,Buy,"Traded $1,001 to $15,000 "
19/07/2021,John,Curtis,US Congressman,HLT,Hilton Inc,8000,Buy,"Traded $1,001 to $15,000 "
19/07/2021,John,Curtis,US Congressman,FI,Fiserv Inc,8000,Buy,"Traded $1,001 to $15,000 ."
19/07/2021,John,Curtis,US Congressman,AMD,Adv Micro Devi,8000,Buy,"Traded $1,001 to $15,000 ."
19/07/2021,Joshua,Gottheimer,US Congressman,SPXC,SPX Corp,8000,Buy,"Traded $1,001 to $15,000 "
19/07/2021,Marie,Newman,US Congressman,F,Ford Motor Com,8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
19/07/2021,Marjorie,Greene,US Congressman,V,Visa Inc,8000,Buy,"Traded $1,001 to $15,000 "
19/07/2021,Marjorie,Greene,US Congressman,NVDA,Nvidia Corp,8000,Buy,"Traded $1,001 to $15,000 "
19/07/2021,Marjorie,Greene,US Congressman,INTC,Intel Corp,8000,Buy,"Traded $1,001 to $15,000 "
19/07/2021,Marjorie,Greene,US Congressman,COST,Costco Wholesa,8000,Buy,"Traded $1,001 to $15,000 "
19/07/2021,Marjorie,Greene,US Congressman,AMGN,Amgen Inc,8000,Buy,"Traded $1,001 to $15,000 ."
19/07/2021,Trey,Hollingsworth,US Congressman,MMP,Magellan Midst,207500,Buy,"Traded $115,002 to $300,000 ."
19/07/2021,Diana,Harshbarger,US Congressman,AZO,Autozone,16001,Sell,"Traded $2,002 To $30,000 ."
19/07/2021,James,Langevin,US Congressman,GNRC,Generac Holdin,175000,Sell,"Traded $100,001 to $250,000 "
19/07/2021,John,Curtis,US Congressman,UNH,Unitedhealth G,8000,Sell,"Traded $1,001 to $15,000 "
19/07/2021,John,Curtis,US Congressman,MRK,Merck & Compan,8000,Sell,"Traded $1,001 to $15,000 "
19/07/2021,John,Curtis,US Congressman,AAPL,Apple Inc,8000,Sell,"Traded $1,001 to $15,000 ."
19/07/2021,Marie,Newman,US Congressman,TSLA,Tesla Inc,8000,Sell,"By Spouse. Traded $1,001 To $15,000. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
19/07/2021,Marie,Newman,US Congressman,NFLX,Netflix Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
19/07/2021,Patrick,Fallon,US Congressman,AAPL,Apple Inc,375000,Sell,"Traded $250,001 to $500,000 ."
19/07/2021,Thomas,Tuberville,US Senator,CLF,Cleveland-Clif,75000,Sell,"Traded $50,001 to $100,000 "
20/07/2021,David,Rouzer,US Congressman,NVDA,Nvidia Corp,8000,Buy,"Traded $1,001 to $15,000 "
20/07/2021,Michael,Mccaul,US Congressman,MLKN,Millerknoll In,107501,Buy,"By Dependent Child And Spouse. Traded $65,002 To $150,000 "
20/07/2021,Walter,Schrader,US Congressman,ESGD,EAFE ESG Optim,8000,Buy,"Traded $1,001 to $15,000 "
20/07/2021,Joshua,Gottheimer,US Congressman,TWTR,Twitter Inc,8000,Sell,"Traded $1,001 to $15,000 ."
20/07/2021,Joshua,Gottheimer,US Congressman,SNAP,Snap Inc,8000,Sell,"Traded $1,001 to $15,000 "
20/07/2021,Michael,Mccaul,US Congressman,GOOGL,Alphabet Cl A,150001,Sell,"By Dependent Child And Spouse. Traded $100,002 To $200,000 "
20/07/2021,Michael,Mccaul,US Congressman,R,Ryder System,65001,Sell,"By Dependent Child And Spouse. Traded $30,002 To $100,000 "
20/07/2021,Thomas,Tuberville,US Senator,CLF,Cleveland-Clif,16001,Sell,"Sale Of Put Options With Strike Price $20 And Expiry 21-January-2022. Traded $2,002 To $30,000. "
21/07/2021,Donald,Beyer,US Congressman,REGN,Regeneron Phar,2334,Buy,Price not reported
21/07/2021,Gary,Peters,US Senator,O,Realty Income ,32500,Buy,"Traded $15,001 to $50,000 "
21/07/2021,John,Rutherford,US Congressman,BMY,Bristol-Myers ,8000,Buy,"Traded $1,001 to $15,000 "
21/07/2021,Kevin,Hern,US Congressman,TMO,Thermo Fisher ,75000,Buy,"Traded $50,001 to $100,000 "
21/07/2021,Kevin,Hern,US Congressman,TXN,Texas Instrume,175000,Buy,"Traded $100,001 to $250,000 ."
21/07/2021,Kevin,Hern,US Congressman,ROK,Rockwell Autom,75000,Buy,"Traded $50,001 to $100,000 "
21/07/2021,Kevin,Hern,US Congressman,PTC,Ptc Inc,32500,Buy,"Traded $15,001 to $50,000 "
21/07/2021,Kevin,Hern,US Congressman,MSFT,Microsoft Corp,175000,Buy,"Traded $100,001 to $250,000 "
21/07/2021,Kevin,Hern,US Congressman,BSX,Boston Scienti,32500,Buy,"Traded $15,001 to $50,000 "
21/07/2021,Kevin,Hern,US Congressman,ADBE,Adobe Systems ,75000,Buy,"Traded $50,001 to $100,000 "
21/07/2021,Michael,Mccaul,US Congressman,MLKN,Millerknoll In,207501,Buy,"By Dependent Child And Spouse. Traded $115,002 To $300,000 "
21/07/2021,Thomas,Tuberville,US Senator,CLF,Cleveland-Clif,175000,Buy,"Traded $100,001 to $250,000 "
21/07/2021,Dean,Phillips,US Congressman,ALXN,Alexion Pharm ,8000,Sell,"Traded $1,001 to $15,000 ."
21/07/2021,Donald,Beyer,US Congressman,NEE,Nextera Energy,22765,Sell,Price not reported
21/07/2021,Donald,Beyer,US Congressman,NTLA,Intellia Thera,9928,Sell,Price not reported
21/07/2021,Thomas,Tuberville,US Senator,CLF,Cleveland-Clif,32500,Sell,"Sale Of Put Options With Strike Price $23 And Expiry 21-January-2022. Traded $15,001 To $50,000. "
21/07/2021,Thomas,Tuberville,US Senator,CLF,Cleveland-Clif,24002,Sell,"Sale Of Put Options With Strike Price $23 And Expiry 21-January-2022. Traded $3,003 To $45,000. "
22/07/2021,Charles,Fleischmann,US Congressman,MDYV,S&P Midcap Val,8000,Buy,"Traded $1,001 to $15,000 "
22/07/2021,Charles,Fleischmann,US Congressman,MDYG,S&P Midcap Gro,8000,Buy,"Traded $1,001 to $15,000 "
22/07/2021,Charles,Fleischmann,US Congressman,IBDP,Dec 2024 Term ,8000,Buy,"Traded $1,001 to $15,000 "
22/07/2021,Michael,Mccaul,US Congressman,MLKN,Millerknoll In,107501,Buy,"By Dependent Child And Spouse. Traded $65,002 To $150,000 "
22/07/2021,Charles,Fleischmann,US Congressman,IBTD,Ishares Ibonds,8000,Sell,"Traded $1,001 to $15,000 "
22/07/2021,Charles,Fleischmann,US Congressman,MBB,MBS Ishares ET,8000,Sell,"Traded $1,001 to $15,000 "
22/07/2021,Joshua,Gottheimer,US Congressman,SPOT,Spotify Techno,8000,Sell,"Traded $1,001 to $15,000 ."
22/07/2021,Joshua,Gottheimer,US Congressman,MRNA,Moderna Inc,8000,Sell,"Traded $1,001 to $15,000 "
22/07/2021,Joshua,Gottheimer,US Congressman,CTSH,Cognizant Tech,8000,Sell,"Traded $1,001 to $15,000 "
23/07/2021,Joshua,Gottheimer,US Congressman,PYCR,Paycor Hcm Inc,8000,Buy,"Traded $1,001 to $15,000 "
23/07/2021,Joshua,Gottheimer,US Congressman,ORCL,Oracle Corp,8000,Buy,"Traded $1,001 to $15,000 "
23/07/2021,Joshua,Gottheimer,US Congressman,COF,Capital One Fi,8000,Buy,"Traded $1,001 to $15,000 "
23/07/2021,Marie,Newman,US Congressman,COIN,Coinbase Globa,32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
23/07/2021,Michael,Mccaul,US Congressman,T,AT&T Inc,107501,Buy,"By Dependent Child And Spouse. Traded $65,002 To $150,000 "
23/07/2021,Michael,Mccaul,US Congressman,NFLX,Netflix Inc,350001,Buy,"By Dependent Child And Spouse. Traded $200,002 To $500,000 "
23/07/2021,Nancy,Pelosi,US Congressman,NVDA,Nvidia Corp,375000,Buy,By Spouse. Purchase Of 50 Call Options With Strike Price $100 And Expiration Date Of 9/16/2022. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint.
23/07/2021,Nancy,Pelosi,US Congressman,NVDA,Nvidia Corp,977899,Buy,By Spouse. Price Not Reported
23/07/2021,Rohit,Khanna,US Congressman,TXN,Texas Instrume,16001,Buy,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
23/07/2021,Trey,Hollingsworth,US Congressman,MMP,Magellan Midst,75000,Buy,"Traded $50,001 to $100,000 ."
23/07/2021,Adam,Schiff,US Congressman,ABBV,Abbvie Inc,8000,Sell,"Traded $1,001 to $15,000 "
23/07/2021,Joshua,Gottheimer,US Congressman,QTS,Qts Realty Tru,8000,Sell,"Traded $1,001 to $15,000 ."
23/07/2021,Joshua,Gottheimer,US Congressman,DAVA,Endava Plc ADR,8000,Sell,"Traded $1,001 to $15,000 "
23/07/2021,Michael,Mccaul,US Congressman,FTNT,Fortinet Inc,107501,Sell,"By Dependent Child And Spouse. Traded $65,002 To $150,000 "
23/07/2021,Michael,Mccaul,US Congressman,EPAM,Epam Systems I,65001,Sell,"By Dependent Child And Spouse. Traded $30,002 To $100,000 "
23/07/2021,Michael,Mccaul,US Congressman,ZTS,Zoetis Inc Cl ,65001,Sell,"By Dependent Child And Spouse. Traded $30,002 To $100,000 "
23/07/2021,Patrick,Fallon,US Congressman,CRWD,Crowdstrike Ho,175000,Sell,"Traded $100,001 to $250,000 "
23/07/2021,Rohit,Khanna,US Congressman,PFE,Pfizer Inc,8000,Sell,"By Dependent Child. Traded $1,001 To $15,000 ."
24/07/2021,Angus,King,US Senator,ADBE,Adobe Systems ,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
24/07/2021,Michael,Mccaul,US Congressman,BSX,Boston Scienti,107501,Buy,"By Dependent Child And Spouse. Traded $65,002 To $150,000 "
24/07/2021,Gilbert,Cisneros,US Congressman,FCX,Freeport-Mcmor,8000,Sell,"Traded $1,001 to $15,000 "
26/07/2021,Diana,Harshbarger,US Congressman,EA,Electronic Art,24002,Buy,"Traded $3,003 To $45,000 "
26/07/2021,Diana,Harshbarger,US Congressman,SPGI,S&P Global Inc,16001,Buy,"Traded $2,002 To $30,000 "
26/07/2021,Diana,Harshbarger,US Congressman,PGR,Progressive Co,32002,Buy,"By Director And Spouse. Traded $4,004 To $60,000 "
26/07/2021,Diana,Harshbarger,US Congressman,VZ,Verizon Commun,24002,Buy,"By Director And Spouse. Traded $3,003 To $45,000 "
26/07/2021,Diana,Harshbarger,US Congressman,LNT,Alliant Energy,24002,Buy,"By Director And Spouse. Traded $3,003 To $45,000 "
26/07/2021,Michael,Mccaul,US Congressman,NFLX,Netflix Inc,350001,Buy,"By Dependent Child And Spouse. Traded $200,002 To $500,000 "
26/07/2021,Thomas,Carper,US Senator,FINX,GX Fintech ETF,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,DGRS,Wisdomtree US ,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,NXTG,Nasdaq Smartph,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,GLD,Gold SPDR,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Diana,Harshbarger,US Congressman,NCSYF,Nice Ltd,32002,Sell,"By Director And Spouse. Traded $4,004 To $60,000 ."
26/07/2021,Diana,Harshbarger,US Congressman,ESNT,Essent Group L,8000,Sell,"Traded $1,001 to $15,000 ."
26/07/2021,Diana,Harshbarger,US Congressman,MCD,McDonald's Cor,8000,Sell,"By Director And Spouse. Traded $4,004 To $60,000 "
26/07/2021,Diana,Harshbarger,US Congressman,MAS,Masco Corp,32002,Sell,"By Director And Spouse. Traded $4,004 To $60,000 "
26/07/2021,Diana,Harshbarger,US Congressman,CHRW,C.H. Robinson ,32002,Sell,"By Director And Spouse. Traded $4,004 To $60,000 "
26/07/2021,Michael,Mccaul,US Congressman,AAP,Advance Auto P,40501,Sell,"By Dependent Child And Spouse. Traded $16,002 To $65,000 "
26/07/2021,Michael,Mccaul,US Congressman,ALLY,Ally Financial,40501,Sell,"By Dependent Child And Spouse. Traded $2,002 To $30,000 ."
26/07/2021,Michael,Mccaul,US Congressman,MUR,Murphy Oil Cor,40501,Sell,"By Dependent Child And Spouse. Traded $2,002 To $30,000 ."
26/07/2021,Michael,Mccaul,US Congressman,DXC,Dxc Technology,40501,Sell,"By Dependent Child And Spouse. Traded $16,002 To $65,000 "
26/07/2021,Michael,Mccaul,US Congressman,CNHI,CNH Industrial,40501,Sell,"By Dependent Child And Spouse. Traded $16,002 To $65,000 "
26/07/2021,Michael,Mccaul,US Congressman,LNC,Lincoln Nation,16001,Sell,"By Dependent Child And Spouse. Traded $2,002 To $30,000 "
